branch,address,latitude,longitude,district,forecast_day,hour,temperature,content,wind,humidity,uv_index
XÔ VIẾT NGHỆ TĨNH,"693 XÔ VIẾT NGHỆ TĨNH , PHƯỜNG 26, Quận Bình Thạnh",10.812628,106.715197,Bình Thạnh,2 ngày tới,23,27°,Có mây,TN 6 km/h,89%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,14,33°,Nhiều mây,NTN 13 km/h,59%,5.0 (Trung bình)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,15,31°,Nhiều mây,NTN 13 km/h,65%,2.8 (Trung bình)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,16,30°,Có mây,TN 13 km/h,70%,0.6 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,17,28°,Mưa,TN 13 km/h,82%,0.2 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,18,27°,Mưa,TN 13 km/h,84%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,19,27°,Có mây,TN 11 km/h,87%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,20,27°,Có mây,TN 11 km/h,88%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,21,27°,Có mây,TN 11 km/h,91%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,22,26°,Mưa dông,TN 9 km/h,93%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,hôm nay,23,26°,Mưa dông,TN 9 km/h,94%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,00,26°,Có mây,TN 9 km/h,94%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,01,26°,Có mây,TN 9 km/h,94%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,02,26°,Có mây,TN 7 km/h,95%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,03,26°,Có mây,TN 7 km/h,94%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,04,26°,Mưa rào,TN 6 km/h,94%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,05,25°,Có mây,BTB 6 km/h,98%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,06,26°,Có mây,BTB 6 km/h,95%,0.0 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,07,26°,Có mây,TB 6 km/h,92%,0.3 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,08,28°,Có mây,T 7 km/h,86%,0.6 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,09,29°,Có mây,T 9 km/h,80%,1.0 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,10,30°,Mưa rào,T 9 km/h,74%,1.5 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,11,29°,Mưa,T 11 km/h,84%,2.0 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,12,31°,Có mây,T 11 km/h,70%,5.6 (Cao)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,13,31°,Mưa,T 11 km/h,76%,1.8 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,14,32°,Có mây,T 11 km/h,66%,3.4 (Trung bình)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,15,34°,Có mây,TTN 11 km/h,57%,2.0 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,16,32°,Mưa,TTN 11 km/h,63%,0.5 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,17,31°,Có mây,TTN 9 km/h,69%,0.6 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,18,30°,Mưa,TN 9 km/h,78%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,19,29°,Có mây,TN 9 km/h,81%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,20,28°,Có mây,TN 7 km/h,83%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,21,27°,Có mây,TN 7 km/h,85%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,22,27°,Có mây,TTN 7 km/h,87%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,ngày mai,23,27°,Có mây,TTN 7 km/h,87%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,00,27°,Có mây,TTN 7 km/h,90%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,01,26°,Có mây,TTN 7 km/h,92%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,02,26°,Có mây,T 7 km/h,93%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,03,26°,Có mây,T 6 km/h,93%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,04,26°,Có mây,TTB 6 km/h,94%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,05,25°,Có mây,TTB 6 km/h,97%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,06,26°,Có mây,TB 4 km/h,94%,0.0 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,07,27°,Có mây,TB 4 km/h,91%,0.3 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,08,28°,Mưa rào,TTN 4 km/h,86%,0.5 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,09,29°,Mưa,N 6 km/h,79%,0.8 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,10,30°,Có mây,N 6 km/h,74%,1.7 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,11,31°,Có mây,NTN 7 km/h,70%,2.5 (Trung bình)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,12,32°,Mưa,NTN 7 km/h,69%,2.5 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,13,31°,Mưa,TN 9 km/h,68%,1.8 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,14,31°,Có mây,TN 9 km/h,71%,1.7 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,15,31°,Có mây,TN 9 km/h,70%,1.0 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,16,31°,Mưa,NTN 9 km/h,70%,0.5 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,17,30°,Mưa,NTN 9 km/h,75%,0.3 (Thấp)
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,18,29°,Có mây,NTN 7 km/h,80%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,19,28°,Mưa dông,NTN 7 km/h,83%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,20,28°,Mưa dông,NTN 7 km/h,85%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,21,27°,Mưa dông,NTN 6 km/h,86%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,22,27°,Có mây,NTN 6 km/h,88%,
TÔ KÝ,"B74 BIS, TÔ KÝ, ĐÔNG HƯNG THUẬN, Quận 12",10.850219,106.632033,Quận 12,2 ngày tới,23,27°,Có mây,TN 6 km/h,89%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,14,33°,Nhiều mây,NTN 13 km/h,59%,5.0 (Trung bình)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,15,31°,Nhiều mây,NTN 13 km/h,65%,2.8 (Trung bình)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,16,30°,Có mây,TN 13 km/h,70%,0.6 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,17,28°,Mưa,TN 13 km/h,82%,0.2 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,18,27°,Mưa,TN 13 km/h,84%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,19,27°,Có mây,TN 11 km/h,87%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,20,27°,Có mây,TN 11 km/h,88%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,21,27°,Có mây,TN 11 km/h,91%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,22,26°,Mưa dông,TN 9 km/h,93%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,hôm nay,23,26°,Mưa dông,TN 9 km/h,94%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,00,26°,Có mây,TN 9 km/h,94%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,01,26°,Có mây,TN 9 km/h,94%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,02,26°,Có mây,TN 7 km/h,95%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,03,26°,Có mây,TN 7 km/h,94%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,04,26°,Mưa rào,TN 6 km/h,94%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,05,25°,Có mây,BTB 6 km/h,98%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,06,26°,Có mây,BTB 6 km/h,95%,0.0 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,07,26°,Có mây,TB 6 km/h,92%,0.3 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,08,28°,Có mây,T 7 km/h,86%,0.6 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,09,29°,Có mây,T 9 km/h,80%,1.0 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,10,30°,Mưa rào,T 9 km/h,74%,1.5 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,11,29°,Mưa,T 11 km/h,84%,2.0 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,12,31°,Có mây,T 11 km/h,70%,5.6 (Cao)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,13,31°,Mưa,T 11 km/h,76%,1.8 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,14,32°,Có mây,T 11 km/h,66%,3.4 (Trung bình)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,15,34°,Có mây,TTN 11 km/h,57%,2.0 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,16,32°,Mưa,TTN 11 km/h,63%,0.5 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,17,31°,Có mây,TTN 9 km/h,69%,0.6 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,18,30°,Mưa,TN 9 km/h,78%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,19,29°,Có mây,TN 9 km/h,81%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,20,28°,Có mây,TN 7 km/h,83%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,21,27°,Có mây,TN 7 km/h,85%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,22,27°,Có mây,TTN 7 km/h,87%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,ngày mai,23,27°,Có mây,TTN 7 km/h,87%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,00,27°,Có mây,TTN 7 km/h,90%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,01,26°,Có mây,TTN 7 km/h,92%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,02,26°,Có mây,T 7 km/h,93%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,03,26°,Có mây,T 6 km/h,93%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,04,26°,Có mây,TTB 6 km/h,94%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,05,25°,Có mây,TTB 6 km/h,97%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,06,26°,Có mây,TB 4 km/h,94%,0.0 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,07,27°,Có mây,TB 4 km/h,91%,0.3 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,08,28°,Mưa rào,TTN 4 km/h,86%,0.5 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,09,29°,Mưa,N 6 km/h,79%,0.8 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,10,30°,Có mây,N 6 km/h,74%,1.7 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,11,31°,Có mây,NTN 7 km/h,70%,2.5 (Trung bình)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,12,32°,Mưa,NTN 7 km/h,69%,2.5 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,13,31°,Mưa,TN 9 km/h,68%,1.8 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,14,31°,Có mây,TN 9 km/h,71%,1.7 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,15,31°,Có mây,TN 9 km/h,70%,1.0 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,16,31°,Mưa,NTN 9 km/h,70%,0.5 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,17,30°,Mưa,NTN 9 km/h,75%,0.3 (Thấp)
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,18,29°,Có mây,NTN 7 km/h,80%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,19,28°,Mưa dông,NTN 7 km/h,83%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,20,28°,Mưa dông,NTN 7 km/h,85%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,21,27°,Mưa dông,NTN 6 km/h,86%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,22,27°,Có mây,NTN 6 km/h,88%,
BÌNH PHÚ,"31 BÌNH PHÚ, PHƯỜNG 10, Quận 6",10.740597,106.629426,Quận 6,2 ngày tới,23,27°,Có mây,TN 6 km/h,89%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,14,33°,Nhiều mây,NTN 13 km/h,59%,5.0 (Trung bình)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,15,31°,Nhiều mây,NTN 13 km/h,65%,2.8 (Trung bình)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,16,30°,Có mây,TN 13 km/h,70%,0.6 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,17,28°,Mưa,TN 13 km/h,82%,0.2 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,18,27°,Mưa,TN 13 km/h,84%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,19,27°,Có mây,TN 11 km/h,87%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,20,27°,Có mây,TN 11 km/h,88%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,21,27°,Có mây,TN 11 km/h,91%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,22,26°,Mưa dông,TN 9 km/h,93%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,hôm nay,23,26°,Mưa dông,TN 9 km/h,94%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,00,26°,Có mây,TN 9 km/h,94%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,01,26°,Có mây,TN 9 km/h,94%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,02,26°,Có mây,TN 7 km/h,95%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,03,26°,Có mây,TN 7 km/h,94%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,04,26°,Mưa rào,TN 6 km/h,94%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,05,25°,Có mây,BTB 6 km/h,98%,
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,06,26°,Có mây,BTB 6 km/h,95%,0.0 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,07,26°,Có mây,TB 6 km/h,92%,0.3 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,08,28°,Có mây,T 7 km/h,86%,0.6 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,09,29°,Có mây,T 9 km/h,80%,1.0 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,10,30°,Mưa rào,T 9 km/h,74%,1.5 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,11,29°,Mưa,T 11 km/h,84%,2.0 (Thấp)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,12,31°,Có mây,T 11 km/h,70%,5.6 (Cao)
DƯƠNG BÁ TRẠC,"456 DƯƠNG BÁ TRẠC, PHƯỜNG 2, Quận 8",10.742274,106.688462,Quận 8,ngày mai,13,31°,Mưa,T 11 km/h,76%,1.8 (Thấp)
